row ID,case_status
265896,1
227318,0
106026,1
32711,1
95080,1
53004,1
223232,1
313949,0
180129,1
77373,0
251820,1
309356,1
238936,0
26426,1
218982,0
44369,1
53457,0
28223,1
269502,0
247060,0
271037,1
84721,1
303303,1
197813,0
327155,1
348411,0
318259,1
317260,1
131310,0
22487,1
266776,0
277373,1
114895,1
275603,1
216884,1
127657,2
41565,1
257128,0
73546,1
329977,3
87475,1
175766,1
157386,0
251687,1
51747,0
165126,1
42017,1
110764,1
114164,1
216698,1
221765,1
100258,0
360093,0
240535,0
182467,0
118141,0
158910,1
135928,1
215600,3
186519,0
189202,1
252450,0
151987,1
178132,1
203664,0
20666,1
285682,1
208264,1
335007,1
60728,0
244058,0
241712,1
115119,1
8474,0
83249,1
291664,0
335064,1
175437,2
40199,1
230516,1
96596,2
1898,0
43060,0
185546,1
174958,1
133314,0
246788,0
225428,2
160339,1
54344,1
1074,1
214252,1
220784,0
5488,1
199493,2
360495,1
65380,0
335213,1
212680,1
371586,1
283020,1
266413,0
188584,0
332801,2
214973,0
56287,1
17196,2
355507,0
242810,0
345221,0
361390,0
243007,0
152306,3
37394,0
82093,1
346831,2
109984,1
10925,1
271591,0
269668,1
235843,0
190618,1
114016,1
328409,0
425,1
176412,0
99947,0
80231,1
39968,0
370109,1
247317,1
348660,0
189560,1
334420,1
281723,1
12049,1
309338,1
314598,1
253045,0
363909,0
58592,1
39962,1
169469,0
345298,1
154199,0
98267,1
4530,0
122704,1
220240,0
299219,0
181164,1
143954,0
369329,1
313734,1
268429,1
313566,0
273225,1
79586,1
200425,1
149763,1
21568,1
233696,1
338896,0
14840,3
99581,1
91775,2
255638,2
261426,1
49861,2
127702,0
348245,0
190319,1
43216,1
370300,1
275054,0
166586,0
263019,0
301021,0
221839,0
52806,0
347097,1
214390,1
370209,1
239528,1
299594,2
66577,1
360405,3
254834,1
286805,2
259777,1
156587,0
373181,0
341764,0
340580,1
198517,0
323624,0
21081,1
122134,1
224794,0
13925,2
329568,1
121009,0
268383,1
193429,1
56764,1
357892,0
321895,0
236352,3
258061,1
138248,1
20757,0
63598,0
260610,1
211594,1
223223,2
54161,1
49300,1
144397,1
295573,2
4362,3
31566,1
359090,0
286268,0
171848,0
259469,1
218906,0
84964,1
250087,1
356297,0
302788,0
353888,1
206561,1
220685,1
293009,1
148553,0
66968,0
342273,1
177976,0
254918,1
106291,1
164660,3
24457,1
371304,1
142475,1
296312,1
11325,1
361447,0
322684,1
338357,1
93793,1
281167,1
371398,1
112455,1
144152,1
348091,0
275773,0
234155,0
361590,1
109643,0
339081,1
346337,1
131489,1
190460,1
352720,2
333460,0
119744,0
119962,0
191004,1
188257,0
287936,1
157979,1
122323,1
14382,1
278538,1
134587,0
132317,0
315358,0
297337,0
254807,1
302810,0
188288,1
162858,0
82811,0
30130,1
371530,1
363252,0
126415,1
326842,0
173510,1
136047,3
175696,1
42816,1
78635,1
119507,1
190049,1
342905,0
261813,0
205601,1
92419,0
106319,1
370065,0
92617,0
5777,0
267146,0
119140,0
142659,1
245238,0
266669,1
352872,3
96328,0
259857,1
301629,0
97781,0
340173,1
18710,1
94949,3
130886,0
120125,1
35947,0
289107,1
281129,0
190201,0
110082,0
46057,0
304984,0
292701,1
13731,0
116876,1
160272,2
52511,0
326427,0
82486,1
265773,1
201837,1
372189,0
20384,0
205370,1
324745,1
236561,0
295519,1
145870,3
198195,0
74881,1
188056,1
340386,2
336823,0
99853,0
222805,1
139647,0
315412,1
329830,1
118688,1
154218,1
352984,1
9872,0
346927,1
118124,0
137107,1
243359,0
171049,0
38132,0
151684,1
304422,1
315527,0
291748,1
257389,0
321180,1
299357,1
181819,0
188135,1
22958,1
312399,0
305595,1
304556,0
343045,1
201149,0
220854,0
65832,0
352976,0
77725,1
160005,0
332038,3
111080,1
73278,2
245016,1
152844,1
149696,0
367201,0
316466,0
105462,0
65361,2
2504,2
277874,0
142141,1
216238,3
47550,0
128148,2
271401,1
285841,0
161285,1
342817,1
128930,0
190839,1
274490,0
166719,1
358833,3
8928,1
134166,1
180936,1
205429,1
354197,1
71690,1
106278,0
302836,1
19069,0
221045,0
5890,1
77183,3
25860,1
145110,0
6316,1
283697,0
198197,0
73443,1
37779,0
37000,1
144357,0
272705,0
367995,1
96349,0
324561,1
258805,2
222737,0
189443,1
289022,0
260415,1
54941,1
24898,2
257797,0
219157,1
45010,1
138713,1
178982,2
248696,0
154016,0
269243,1
284325,1
221387,0
280708,0
339604,1
368867,1
26010,0
191545,1
120764,0
319385,1
111301,1
113783,1
300689,0
316137,1
147989,0
310593,1
57548,0
201885,0
283260,1
184828,1
44916,0
302203,1
255075,1
287934,1
152988,1
182908,1
348528,2
187482,0
333911,0
83049,0
170083,0
101194,0
373325,0
365353,0
50528,0
216551,1
367514,2
284251,0
191199,2
184965,0
166977,0
257954,1
211392,0
274739,0
218374,0
350046,0
164040,1
181366,1
319530,0
34893,3
81268,0
103226,0
309430,0
203429,1
328704,1
99068,1
298579,0
130602,1
15611,1
169737,1
245293,1
210313,1
342052,0
47017,2
131908,3
328177,1
23005,0
253893,3
45707,2
101521,0
252466,3
85817,0
152355,0
352241,1
35160,1
84811,1
321637,3
363861,0
336295,1
100888,1
331094,0
367286,1
142189,0
60544,1
226592,1
316287,1
156373,0
226362,1
199553,1
228205,1
8829,1
17480,1
129202,0
150496,0
363752,0
65086,3
182477,1
233908,0
349568,0
245551,0
179794,0
284302,1
226428,1
2960,1
86721,0
120994,0
259276,1
352483,0
156051,0
373640,1
187446,0
259543,1
255608,1
40662,0
218675,0
126431,0
11502,0
235650,0
184362,1
6905,0
51451,0
190676,1
151631,0
269609,1
253265,0
349984,0
229454,1
69267,1
34581,1
66461,0
225751,1
165801,1
148152,0
320782,1
347338,1
215399,1
268704,1
8318,1
181221,1
285353,1
108899,0
368267,0
92773,0
145142,1
249738,3
37482,1
347690,1
338172,1
159710,0
118644,2
115530,1
31977,0
87640,2
238558,0
138885,0
153274,1
114376,2
43465,2
305049,0
296494,0
83314,0
312861,1
9516,0
252728,1
202727,1
26909,1
358301,0
82556,1
202251,2
144108,0
198062,0
82746,1
225971,1
50068,2
198632,1
307416,0
64800,1
207547,1
53577,1
250665,0
38078,0
320818,0
180568,1
191151,0
145731,0
294792,2
301539,0
342754,0
283124,3
190918,0
368099,0
176116,0
15916,1
184743,2
43636,0
221658,0
94185,1
37502,1
149476,2
137178,1
261603,0
46309,0
116568,1
212646,0
245723,0
21735,1
109769,2
198043,1
144413,1
286042,1
200098,1
299965,1
346057,0
240497,1
317228,1
81014,0
236325,1
164030,1
184120,1
67549,1
151923,1
329694,1
40837,1
233747,1
34800,0
198398,1
297575,0
286622,1
291567,0
13033,0
346921,1
305668,2
292431,1
147955,1
207928,2
202904,0
303618,1
216222,1
112839,2
159933,0
134141,1
141359,0
36757,1
330655,1
256682,0
226890,0
178699,1
282134,1
295620,1
349668,1
165486,1
127052,1
170129,1
36680,1
225899,1
75554,1
189979,1
219578,1
337139,1
357788,0
157890,0
295865,1
296733,1
299502,1
108610,1
285645,1
173844,1
237771,0
279398,0
36939,1
20983,1
187714,1
302686,1
186254,1
226306,0
287181,1
18318,1
341258,1
118568,0
161266,0
85947,0
33787,0
130615,1
274766,1
252924,1
339361,0
33097,0
32466,1
109666,1
144839,1
356045,1
357410,0
197711,1
79064,0
248347,1
25027,1
251254,0
237031,0
93474,0
6868,0
269961,2
106608,1
28581,0
73071,1
293280,0
245399,1
97982,1
100512,1
104137,1
4985,0
154932,0
314435,1
274724,1
188651,0
243443,0
233267,0
67096,0
269834,1
348063,0
178358,1
11862,1
244713,2
68085,1
98927,1
288857,1
3657,0
346129,1
251705,0
206114,0
39229,0
281887,0
271486,1
265778,1
299069,1
34704,1
289700,0
241637,1
334066,1
78345,1
121994,1
104884,0
252293,1
127498,0
155948,0
80285,1
138039,1
287076,1
212387,0
353318,1
108345,0
355415,0
75111,1
202853,0
161863,0
86617,1
280578,1
344423,1
272839,1
272189,1
28178,1
72650,1
129367,0
30956,1
66328,0
237652,2
331249,1
265671,1
278777,1
208159,0
236354,0
40799,3
80090,1
347897,1
133087,0
73626,1
284787,1
135444,1
203856,0
220480,0
241161,3
84130,0
4094,1
372714,0
220744,3
34386,1
172486,1
172907,1
116050,1
206555,0
208181,0
284592,0
328919,0
300839,1
278983,1
209850,0
9088,1
59940,0
78909,0
34411,1
125661,1
147708,1
13867,1
86873,1
18045,1
273851,1
205847,0
57974,1
162263,1
309708,1
42443,0
114827,3
361445,1
234029,1
373503,0
116861,0
83703,1
332645,1
183225,1
34037,0
37002,0
267678,1
112886,1
284474,1
174839,1
71574,1
16231,0
217409,1
3909,0
339437,0
374321,3
293044,1
182611,1
46816,1
185361,0
302699,0
352374,1
251496,1
233858,1
329882,0
190848,0
351637,0
21077,1
202666,2
269426,1
155682,0
350439,1
334115,0
185952,0
173152,0
72033,1
141031,1
178896,0
59076,1
173891,0
62930,0
302510,1
141761,0
224006,1
301388,1
213356,0
208553,1
128157,0
321093,0
98488,0
259802,0
295639,0
216643,1
222387,0
170557,1
179691,1
272874,1
33230,0
256968,0
71068,1
327104,0
320730,0
79170,1
79181,0
293070,1
294644,0
287546,1
164481,1
354520,0
115347,1
33788,1
307843,1
271842,0
188840,1
92978,0
354168,0
372337,1
267957,0
25230,1
325395,0
260174,1
11102,0
208332,1
85057,0
291658,1
108648,0
212201,1
26510,1
239847,0
121146,0
271947,0
178904,1
64897,1
370744,0
253485,2
217811,1
309969,0
301533,1
346283,0
329452,0
323142,0
293303,1
42081,2
100986,1
96194,1
153749,1
95381,0
125329,1
279225,1
317130,1
109999,1
11045,0
224583,0
177572,0
278425,0
53949,1
115196,0
166940,1
315803,0
65916,2
274990,1
366723,1
285804,1
140282,0
158170,1
135488,0
94384,0
333962,1
299226,2
352144,0
267394,1
122751,0
346577,1
287976,0
354094,1
136748,0
33481,0
97104,1
9992,0
196958,0
143602,1
43868,1
83639,0
287834,1
329949,1
192541,2
25663,1
341711,1
83544,0
13198,1
33002,1
258682,0
323883,1
232045,0
275577,1
202365,1
51830,0
99772,0
269531,1
300471,0
306750,1
103066,1
310190,3
189089,1
11174,1
149919,1
290827,2
210710,1
63309,1
303371,0
207284,1
337176,0
316595,1
249809,1
122004,0
29244,0
102028,1
334623,0
46490,1
79278,1
120932,1
52553,0
365287,1
69915,0
141450,0
238995,1
106952,0
42149,1
14057,1
198290,3
189365,0
347972,0
271494,0
214045,1
290935,0
121579,0
67740,0
37913,3
17294,0
241836,1
25896,0
62826,1
171164,1
245415,1
172010,0
43180,0
224664,0
260877,0
27052,1
279798,0
129662,0
60292,2
86662,0
189124,0
162658,1
272991,1
254327,1
264847,0
51160,1
124517,1
298769,0
114319,1
363505,0
342393,0
277246,1
273591,1
45511,1
118559,0
117755,1
177809,1
121885,1
289731,1
60999,1
250138,1
104226,1
22401,1
315926,1
361916,0
73243,1
20279,0
205231,0
47431,0
27963,0
216797,0
16715,0
308476,1
251900,0
340080,0
177696,1
246789,2
253424,0
96575,1
60739,1
297503,0
109691,2
30926,0
34366,0
60115,0
229622,0
70740,0
91262,0
364544,0
373735,3
303699,1
338254,1
56261,0
56750,1
302722,1
173172,1
217160,1
263493,0
131340,1
194773,0
344738,0
120044,1
67648,1
182017,1
43050,1
108674,1
333913,0
228006,0
15537,1
333544,3
3959,1
274464,0
182584,1
29736,3
33782,0
110581,3
327282,1
220372,0
143027,0
92259,0
220493,1
342208,1
297722,1
107309,0
336031,0
113616,0
9057,0
366308,0
303483,0
297373,2
324228,1
314346,1
152130,0
228999,0
244778,0
100000,0
372518,0
5417,1
271205,1
304341,0
47808,1
26462,3
354852,0
91072,0
351803,2
352674,1
52336,0
299101,0
312930,1
322612,1
240430,0
70221,0
180624,1
270756,0
92776,0
94729,1
212432,1
89841,1
174,1
201173,1
320254,3
26962,1
101730,2
290491,1
9579,1
210822,1
91367,1
45234,0
149379,1
191094,0
302431,1
238343,1
323424,0
122285,3
138709,0
203311,1
188528,0
165648,0
237073,1
92742,0
15472,1
267079,1
56443,1
305758,1
6424,1
292654,0
43808,0
299897,1
84870,1
163538,1
26398,0
280817,0
153303,1
324234,0
104483,1
12658,0
220750,0
246341,1
335445,1
316462,1
240553,1
38909,0
287651,0
132555,1
15131,1
126408,1
212183,1
323602,1
211757,0
165777,1
762,0
365475,0
236181,0
354250,0
214203,1
159441,1
605,0
111494,1
174055,0
35246,1
225310,1
357659,1
29478,1
76288,0
357507,0
283661,1
208820,1
254755,1
203771,1
356977,0
185071,0
238022,1
277332,0
352523,0
161651,2
240059,0
226308,0
171992,1
75628,1
8250,1
50739,1
186896,1
121558,1
74782,1
122257,0
269567,0
58640,1
185298,0
58880,0
214228,0
352112,1
48384,0
298715,0
22835,1
150526,1
263957,1
194818,0
241335,0
299925,0
89166,1
153674,1
216943,1
119990,2
225270,1
322990,0
299606,2
53687,1
207202,0
144869,0
263662,0
156617,1
304310,1
85612,0
183052,1
61874,1
101518,1
47480,1
312708,0
345910,1
339135,1
75938,0
298297,0
15870,1
296274,1
50652,0
64275,0
218622,0
43501,1
36445,3
34033,0
193005,0
349093,0
153740,0
13356,0
167721,0
227855,1
193285,0
9399,0
198221,1
268235,0
182665,3
9364,1
279732,0
53627,1
335430,0
78297,1
243672,0
233682,0
337575,3
266632,1
121956,0
232287,1
36194,0
368462,0
20604,1
32905,1
292156,2
209787,0
146910,1
305631,2
181388,1
364725,0
225308,1
330973,0
27824,1
373380,0
170035,1
335851,0
147805,2
305012,0
125238,0
32824,3
25053,2
192490,1
246111,1
270793,1
239142,1
181790,1
334487,1
219538,0
302030,1
358976,1
7234,0
114813,0
254154,1
64958,1
167181,0
14960,1
325804,1
3235,0
89439,1
2811,0
96383,0
148115,1
278009,3
41860,1
68232,1
235597,3
319544,1
315090,3
204191,1
175554,0
4069,1
192087,0
360165,1
249097,1
92912,1
320911,3
31710,0
6689,1
339555,1
280431,3
157243,0
60295,1
271469,1
369138,0
333410,0
229791,1
189256,0
288062,1
461,1
21937,3
19940,0
152714,2
230076,1
186445,0
164539,1
187132,0
116368,1
251682,1
41247,3
246422,1
5108,0
209381,0
48612,1
208461,1
277052,2
135991,0
208846,0
80357,1
102166,0
30499,1
137728,0
258844,1
248817,1
94885,1
288989,1
248606,1
223519,0
171673,1
146258,0
80308,0
208619,0
105514,0
271498,1
2497,0
30401,0
53665,0
143923,0
73759,1
128623,0
210903,1
232273,1
176991,1
69565,1
250633,1
74216,0
371817,0
94466,1
50209,1
96644,0
74272,0
149783,1
116469,1
6178,1
122673,1
173977,1
86614,0
309632,0
256940,0
113703,0
145644,0
37245,1
23726,0
270405,1
321825,1
338661,0
69668,0
306229,1
132242,1
235866,0
261065,0
326990,1
113589,0
224084,0
210004,0
343482,0
281836,1
255703,0
147268,1
85328,1
78581,1
110838,1
353740,0
340588,1
217837,1
292918,1
288883,0
244813,1
343013,1
336575,1
130505,3
354193,0
317806,0
146850,0
90034,0
238994,1
251334,0
76540,0
253896,1
28380,1
300399,0
16731,1
120117,1
185201,1
224564,1
270131,1
177201,1
281646,0
191111,3
320898,1
133155,1
113051,0
177938,0
257379,0
77527,1
114018,0
46542,1
339144,1
19321,1
58737,0
35950,1
7315,0
313213,3
336524,0
295387,1
95439,1
94787,1
139941,1
116287,0
322574,1
145837,0
109251,0
228255,1
332825,0
60843,1
13143,0
265241,0
334504,0
258582,1
296080,1
175764,1
32999,1
357467,1
158243,1
102842,0
49219,1
262657,1
145313,1
331829,0
280342,3
12086,1
99874,1
62820,1
97640,1
20311,0
114715,1
371597,1
227880,1
369146,0
284556,1
261851,0
235406,0
41289,0
157216,0
210139,0
172072,0
340006,1
77945,2
33990,0
37278,0
365698,1
335687,1
308205,1
175988,1
75661,0
222097,1
131882,0
219855,0
287460,1
149927,1
28272,1
351501,1
88548,0
23903,3
75231,1
296628,2
270885,0
89369,0
242851,0
11254,3
239042,1
315301,0
192808,1
192241,0
204168,0
197632,0
163629,1
351508,0
132678,0
130478,1
330511,0
344789,1
342931,1
33436,0
130927,0
277615,0
293205,1
236170,1
117612,0
133876,0
332840,0
136233,0
157525,1
257400,1
346465,1
89944,0
22827,1
319533,2
290411,0
59031,0
360458,1
135251,1
240514,1
355153,0
76503,1
312443,0
307229,1
101224,0
343599,0
244268,1
147508,1
215778,0
83756,1
331369,0
191011,1
104421,1
281621,0
28102,1
136049,0
18711,0
77961,1
62778,0
327335,0
107962,0
251040,1
272131,1
49271,0
336067,1
218320,2
16363,1
143521,1
56804,1
138433,0
301766,1
27971,1
16313,1
59868,0
92697,0
199914,1
367430,0
63476,2
166109,0
10473,2
185422,1
324733,2
261407,0
311296,1
208840,0
166032,1
97467,1
207063,0
281935,1
301761,0
328670,0
130029,1
302590,0
240663,1
223359,0
91257,1
82838,0
72241,0
5282,1
14699,1
346942,0
345200,0
85913,1
160293,0
85761,1
276062,1
332770,0
171044,0
354982,0
253997,0
16877,0
19353,0
176226,1
286581,0
331211,2
245978,0
132844,0
68935,1
141111,0
145928,0
129612,1
359694,1
97819,1
21992,0
65053,3
43902,1
325185,1
353317,0
335371,1
96711,1
258654,2
240194,0
177793,2
249939,1
135156,1
308599,0
63740,1
302192,1
217643,0
90079,1
337732,0
127484,0
78489,0
317214,1
180978,0
98713,0
270506,0
168767,1
257707,0
302433,1
272023,0
304665,1
302130,1
98368,1
42202,1
48156,0
250121,1
179119,3
305593,1
100617,0
265428,0
139631,1
45589,0
219122,1
267250,0
247300,1
72846,1
121860,1
318115,2
37778,1
275018,1
360594,0
109074,0
260295,0
206508,0
92421,0
264732,1
190182,0
221147,0
363284,1
12467,1
277265,1
278175,1
367521,1
250561,0
65614,1
214792,1
295908,1
342837,1
61784,0
126838,0
103666,0
238990,1
183350,0
24692,0
367183,1
286095,1
158836,1
25543,3
274718,1
288732,2
311959,0
95100,0
3717,0
336577,1
158147,0
292995,0
209273,0
153632,1
123547,1
278296,0
8953,0
339010,1
173956,1
95461,2
62595,0
172411,1
87372,0
66042,0
137524,1
6984,0
192092,0
195811,0
88345,1
15719,0
86935,1
328541,1
204572,1
54772,1
350481,1
100035,1
13662,0
248883,1
47264,1
148596,0
212628,1
55218,1
304937,0
331834,0
256020,0
208810,1
44879,3
184983,1
61500,0
33677,1
183232,1
176006,1
76269,1
139729,0
101713,1
45773,0
180545,1
149387,0
152293,1
365831,3
29209,0
145778,0
249236,0
367688,1
74578,1
325260,1
115763,1
181143,0
333558,0
168176,0
48666,0
69180,0
280487,0
234886,1
157086,1
216450,1
3061,0
110576,0
80724,0
11680,1
30424,1
244410,1
249624,0
127223,1
124492,0
198081,0
11352,0
231385,1
24851,1
207746,1
312809,0
244998,1
361552,1
6549,1
123126,0
278226,1
295515,0
220831,1
37898,1
36918,0
77966,1
370882,1
231650,2
88994,0
205666,1
60305,0
215009,1
122755,0
154006,1
19113,1
370905,1
270999,1
272954,0
38556,3
6038,1
28355,0
171591,1
367184,0
240547,1
323668,0
232671,1
254307,0
53718,1
86203,1
130188,1
20070,0
92840,0
91992,0
109882,0
31647,3
84626,1
99077,1
22833,0
328357,0
348616,1
59372,0
41186,1
296205,1
113341,0
200135,0
223194,0
252655,0
358831,0
341837,1
358428,1
203425,1
89241,0
137842,0
351924,0
40369,1
345601,0
340039,1
371772,0
46858,0
51659,1
49164,2
229448,0
334559,1
272677,0
49916,0
332751,1
138110,0
26016,0
235996,1
162001,1
213436,1
266693,0
369655,0
155831,0
175907,1
263893,0
61252,0
207091,0
336655,1
205009,0
39217,1
125850,0
233431,0
243418,0
41322,0
360610,0
91208,0
177722,1
27811,3
219111,1
102804,1
130030,0
146109,0
113213,0
95905,1
154922,0
245969,0
290313,0
41045,3
91905,1
358162,1
146846,1
345474,1
113538,1
272149,0
172747,1
154818,1
223198,0
334266,1
371302,0
149119,1
109500,1
55487,0
125451,0
28389,1
6411,0
284390,1
341955,1
292141,0
35184,0
68529,1
125341,1
92260,1
140926,1
195867,1
149722,1
336432,1
318231,1
85263,0
354849,3
293698,3
356921,0
356314,0
159968,1
153541,0
361909,1
26570,0
252575,0
358313,1
1851,0
75354,0
309134,1
151078,0
232027,1
350622,0
205299,0
110905,1
70860,1
49004,0
94235,1
78016,3
62136,0
316185,1
314924,0
81203,1
198142,1
320731,0
263612,0
101561,1
287300,0
321556,0
322184,1
293438,3
360281,0
266216,1
18232,1
114452,1
198161,1
238178,1
35232,2
139634,0
267097,1
183866,1
312011,1
318075,1
164941,0
61348,3
147337,1
327932,1
194873,0
366442,0
165872,1
282787,1
210993,1
307154,0
239492,2
46452,0
171110,0
37132,1
263543,3
241887,1
323584,0
48671,0
332632,0
5594,1
279784,0
338725,0
277319,0
174802,0
321567,1
161688,1
61362,1
7160,0
228462,0
48270,0
7822,3
100623,1
177438,1
350195,1
316174,0
173138,0
293686,0
195158,1
271177,0
66106,0
347592,0
156506,1
243088,1
310236,0
333871,3
246247,0
270668,1
334121,1
282772,1
39224,1
3151,1
298822,1
154244,0
204575,0
83090,1
173499,1
70689,1
47895,0
6503,0
107212,1
139937,1
278599,1
226065,2
112120,1
99514,1
256193,1
180602,0
315892,1
44582,1
160527,0
80665,1
353308,0
58184,1
361754,1
82804,0
283480,0
312520,0
257035,1
244485,1
324960,1
218630,0
41939,1
191910,0
40099,1
66048,1
62076,1
192638,0
231345,1
340191,1
311445,1
242257,1
56772,0
324725,1
357224,0
212405,1
207702,1
126438,0
82142,1
61291,0
332730,1
221433,3
62691,2
329555,1
30916,1
242942,0
129472,0
79713,2
167130,1
141582,0
123725,0
153688,0
159068,1
81253,1
12591,0
61300,1
326745,1
73772,0
352371,0
139921,1
266762,0
103909,1
305865,0
205307,0
143649,0
198304,1
235028,1
128445,0
201077,1
52147,0
54871,1
27826,3
130132,1
101059,1
302533,0
222194,1
202554,1
368577,1
123742,0
202549,2
90075,3
331814,0
76684,1
204193,1
302691,0
126080,1
291076,0
82914,1
255627,0
9413,0
245031,1
221228,0
117686,1
177625,1
35002,2
285175,1
64892,1
356043,1
229639,0
317496,0
371972,1
364326,0
296819,0
337257,1
348911,1
359365,0
365198,1
171618,1
307051,1
191928,1
185996,1
9523,1
253989,1
201914,1
219097,1
84307,1
124571,0
286115,0
10804,1
317404,1
277146,1
279108,0
28750,0
162611,0
188058,0
347740,1
207784,1
177047,1
293391,0
195916,0
94409,0
36608,0
209510,1
195512,1
182429,2
231056,0
199517,1
22091,1
329202,2
249584,3
75685,1
173347,1
327945,3
298048,1
116269,1
151218,1
93518,3
195804,2
162817,1
116793,1
349846,1
289059,1
18302,1
209512,1
297814,1
99350,1
164688,1
283659,0
20149,1
161879,3
166296,0
309484,1
107749,1
166854,1
338226,1
2763,0
4996,1
89844,0
122580,0
360,1
54492,1
2645,1
316478,1
139588,0
339005,0
217823,0
209764,1
321898,1
38283,1
106999,0
268590,1
371386,1
46410,0
31850,1
287867,0
219554,0
175383,1
2066,0
282263,1
29899,0
357567,0
302760,3
281556,1
163634,2
263908,3
64591,1
305483,0
150090,1
86685,1
240255,0
72166,1
7036,1
54632,1
145962,0
117634,0
203996,1
2978,1
338970,1
209344,0
17126,0
330550,0
289853,0
257251,1
242231,2
352421,0
158971,1
260433,0
248232,0
351993,0
94713,2
92391,1
127310,0
236676,1
277789,1
139506,0
146270,1
240609,0
330818,1
72015,0
242338,0
334551,1
145024,2
329003,2
231685,1
296337,1
309463,1
124494,0
260673,1
24591,1
22991,1
62432,1
79878,0
231110,1
176308,1
15144,1
318609,0
334214,2
84523,2
287163,0
369480,1
294477,1
203707,1
278026,1
208833,0
182343,1
355247,1
72607,1
126030,0
81035,1
287090,0
18263,1
194500,1
185947,1
171859,0
251850,0
79159,0
96149,1
202392,1
43123,1
317361,1
62245,1
196381,0
222511,0
52626,1
125093,0
126435,0
132418,1
148085,1
210689,1
153490,0
221285,0
298799,0
183834,1
165956,0
104287,1
327017,0
137790,1
177630,1
17867,1
33387,1
25845,0
275568,0
236289,0
144548,0
53208,3
168755,1
147901,1
225170,0
67914,0
217048,1
163732,0
162970,1
41177,1
139369,1
240598,0
341356,1
177220,1
369306,1
286026,1
344636,0
183780,1
5013,0
132140,1
75453,1
141792,1
361756,1
80490,0
242478,0
89923,0
288318,0
346949,0
152068,1
313163,1
337616,1
250563,1
211298,1
209032,0
26190,0
140138,1
74198,1
134864,1
146087,0
318941,0
14326,0
330486,0
321771,1
2417,3
260394,1
136459,2
50099,1
246854,1
284314,0
232788,0
66890,1
365619,1
327561,1
165301,0
279327,1
185846,0
343399,1
49692,3
103119,0
333034,1
358485,0
66376,0
234533,0
113660,0
136401,1
320745,1
126852,1
131995,0
281911,0
80694,1
215875,0
7085,0
1698,0
349234,1
371698,1
186577,1
205148,0
342882,0
130787,1
235768,1
290524,0
202301,0
327158,0
84577,1
162308,1
234641,0
256064,1
345040,1
242104,1
155236,0
157124,0
183783,1
119458,1
97688,1
280590,1
237861,0
99516,1
217501,2
156156,0
42966,1
186597,0
161086,0
313876,1
257721,1
249044,1
173288,3
198873,1
112243,0
360783,1
48199,1
101976,1
31486,3
326036,0
76977,1
236992,1
367398,0
217809,0
41355,1
31099,0
285161,0
341936,1
103664,0
255634,0
263080,1
74919,1
213207,1
291607,2
261490,0
229386,0
348697,1
318955,1
183363,1
273593,3
40463,1
276912,1
208479,1
262179,1
112958,1
94542,1
283510,1
144824,0
124063,1
121701,1
230527,0
240041,1
103783,0
46985,0
112776,2
65285,1
10751,1
236344,1
297449,1
80656,1
353306,0
69805,2
202349,0
337181,1
362896,0
5035,1
351009,1
68567,1
95177,1
35372,0
55484,1
3432,1
115920,1
210251,0
258035,0
47509,1
257281,0
155343,0
228722,0
237870,0
5302,1
21086,1
310123,0
64084,0
89574,1
299077,3
332258,2
342465,1
43833,1
130788,1
145583,1
93700,1
344961,0
300022,1
57269,1
341366,0
64133,1
210196,0
253939,1
31403,0
195493,1
165895,1
328184,1
252439,1
256843,1
119378,1
252886,1
69061,0
28839,0
234426,0
137129,0
205464,1
249072,0
171752,0
105517,1
225532,1
167701,1
160648,0
264625,0
242434,2
19522,0
13008,1
12409,2
212619,1
326054,0
163711,0
125983,1
230263,1
354296,0
289178,0
340887,1
252209,0
229455,1
270154,1
174555,0
70725,2
285609,1
90849,0
339729,1
361648,1
119442,0
371378,1
253385,0
170387,0
221182,0
280204,0
304162,1
84645,1
4399,0
359018,0
324697,0
168934,1
347644,1
88412,0
154712,2
221859,1
55454,3
200901,0
172761,3
58014,0
183945,0
275063,0
14913,2
185840,1
258952,0
32911,0
217050,1
216655,0
67379,0
354756,1
96738,0
266552,0
246924,1
334543,0
13458,2
115866,1
366968,1
221325,0
341544,1
305149,0
67594,2
128195,0
107629,0
217175,0
76578,1
149369,0
107319,0
40939,1
6201,1
273022,1
132155,1
373239,1
81588,1
140195,1
36666,0
293429,1
95760,0
187003,1
43633,0
2907,0
220354,0
32421,1
95785,1
108156,0
17707,1
320149,1
113339,1
106435,1
214999,0
309108,1
245021,0
214910,1
270017,0
149582,1
42146,0
229463,1
85152,0
207795,1
104744,0
3834,1
260203,1
332587,1
44821,1
219618,1
283505,1
69587,2
349203,0
157592,0
271405,1
72213,0
104030,0
265193,1
118006,2
200728,1
66297,3
262845,3
112854,0
40746,0
305884,1
36681,0
259366,1
189283,1
238838,1
348913,0
244951,0
131951,0
97090,0
255027,1
301099,2
239708,0
361369,1
233366,0
122959,1
185185,0
365617,1
31678,1
358154,0
299253,1
304913,0
307404,0
86164,0
289456,1
326187,1
142484,1
124665,1
78086,0
259115,0
222832,0
341997,0
219065,0
328448,0
34624,1
297425,0
58021,1
304260,1
166762,0
244789,1
336750,1
10107,2
359320,0
201593,1
305840,1
308488,1
307301,1
116523,0
208330,2
210550,1
345361,1
213674,1
234147,1
168046,1
325861,0
170800,0
